"","Entity","Date","Total.tests","Total.confirmed.cases.of.COVID.19..cases.","PopTotal","Code","PerCapita.Testing","PerCapita.Infection","COVID.Positive"
"1451","Gabon",2020-04-22,NA,156,2225728,"GAB",NA,7.00894269200909e-05,NA
"1452","Gabon",2020-04-21,NA,120,2225728,"GAB",NA,5.39149437846853e-05,NA
"1453","Gabon",2020-04-20,NA,109,2225728,"GAB",NA,4.89727406044225e-05,NA
"1454","Gabon",2020-04-12,NA,49,2225728,"GAB",NA,2.20152687120798e-05,NA
"1455","Gabon",2020-04-11,NA,46,2225728,"GAB",NA,2.06673951174627e-05,NA
"1456","Gabon",2020-03-31,NA,7,2225728,"GAB",NA,3.14503838743997e-06,NA
"1457","Gabon",2020-04-01,NA,16,2225728,"GAB",NA,7.18865917129137e-06,NA
"1458","Gabon",2020-04-10,NA,44,2225728,"GAB",NA,1.97688127210513e-05,NA
"1459","Gabon",2020-04-15,NA,75,2225728,"GAB",NA,3.36968398654283e-05,NA
"1460","Gabon",2020-04-18,NA,108,2225728,"GAB",NA,4.85234494062168e-05,NA
"1461","Gabon",2020-04-19,NA,109,2225728,"GAB",NA,4.89727406044225e-05,NA
"1462","Gabon",2020-04-05,NA,21,2225728,"GAB",NA,9.43511516231992e-06,NA
"1463","Gabon",2020-04-09,NA,33,2225728,"GAB",NA,1.48266095407885e-05,NA
"1464","Gabon",2020-04-07,NA,21,2225728,"GAB",NA,9.43511516231992e-06,NA
"1465","Gabon",2020-04-08,NA,30,2225728,"GAB",NA,1.34787359461713e-05,NA
"1466","Gabon",2020-04-06,NA,21,2225728,"GAB",NA,9.43511516231992e-06,NA
"1467","Gabon",2020-04-03,NA,18,2225728,"GAB",NA,8.08724156770279e-06,NA
"1468","Gabon",2020-04-04,NA,21,2225728,"GAB",NA,9.43511516231992e-06,NA
"1469","Gabon",2020-04-16,NA,87,2225728,"GAB",NA,3.90883342438968e-05,NA
"1470","Gambia",2020-04-03,NA,4,2416664,"GMB",NA,1.65517424019227e-06,NA
"1471","Gambia",2020-04-02,NA,4,2416664,"GMB",NA,1.65517424019227e-06,NA
"1472","Gambia",2020-04-01,NA,4,2416664,"GMB",NA,1.65517424019227e-06,NA
"1473","Gambia",2020-04-14,NA,9,2416664,"GMB",NA,3.7241420404326e-06,NA
"1474","Gambia",2020-04-12,NA,9,2416664,"GMB",NA,3.7241420404326e-06,NA
"1475","Gambia",2020-04-05,NA,4,2416664,"GMB",NA,1.65517424019227e-06,NA
"1476","Gambia",2020-04-13,NA,9,2416664,"GMB",NA,3.7241420404326e-06,NA
"1477","Gambia",2020-04-07,NA,4,2416664,"GMB",NA,1.65517424019227e-06,NA
"1478","Gambia",2020-04-04,NA,4,2416664,"GMB",NA,1.65517424019227e-06,NA
"1479","Gambia",2020-03-31,NA,4,2416664,"GMB",NA,1.65517424019227e-06,NA
"1480","Gambia",2020-04-06,NA,4,2416664,"GMB",NA,1.65517424019227e-06,NA
"1481","Gambia",2020-04-09,NA,4,2416664,"GMB",NA,1.65517424019227e-06,NA
"1482","Gambia",2020-04-15,NA,9,2416664,"GMB",NA,3.7241420404326e-06,NA
"1483","Gambia",2020-04-10,NA,4,2416664,"GMB",NA,1.65517424019227e-06,NA
"1484","Gambia",2020-04-08,NA,4,2416664,"GMB",NA,1.65517424019227e-06,NA
"1485","Gambia",2020-04-11,NA,4,2416664,"GMB",NA,1.65517424019227e-06,NA
"1486","Gambia",2020-04-19,NA,9,2416664,"GMB",NA,3.7241420404326e-06,NA
"1487","Gambia",2020-04-18,NA,9,2416664,"GMB",NA,3.7241420404326e-06,NA
"1488","Gambia",2020-04-22,NA,10,2416664,"GMB",NA,4.13793560048066e-06,NA
"1489","Gambia",2020-04-20,NA,10,2416664,"GMB",NA,4.13793560048066e-06,NA
"1490","Gambia",2020-04-21,NA,10,2416664,"GMB",NA,4.13793560048066e-06,NA
"1491","Gambia",2020-04-17,NA,9,2416664,"GMB",NA,3.7241420404326e-06,NA
"1492","Gambia",2020-04-16,NA,9,2416664,"GMB",NA,3.7241420404326e-06,NA
"1493","Georgia",2020-04-08,NA,196,3989175,"GEO",NA,4.91329660894797e-05,NA
"1494","Georgia",2020-04-12,NA,242,3989175,"GEO",NA,6.06641724166024e-05,NA
"1495","Georgia",2020-04-13,NA,257,3989175,"GEO",NA,6.44243483928381e-05,NA
"1496","Georgia",2020-04-07,NA,188,3989175,"GEO",NA,4.7127538902154e-05,NA
"1497","Georgia",2020-04-14,NA,272,3989175,"GEO",NA,6.81845243690738e-05,NA
"1498","Georgia",2020-04-06,NA,174,3989175,"GEO",NA,4.3618041324334e-05,NA
"1499","Georgia",2020-04-04,NA,148,3989175,"GEO",NA,3.71004029655255e-05,NA
"1500","Georgia",2020-04-10,NA,218,3989175,"GEO",NA,5.46478908546253e-05,NA
"1501","Georgia",2020-04-22,NA,408,3989175,"GEO",NA,0.000102276786553611,NA
"1502","Georgia",2020-04-16,NA,306,3989175,"GEO",NA,7.6707589915208e-05,NA
"1503","Georgia",2020-04-09,NA,211,3989175,"GEO",NA,5.28931420657153e-05,NA
"1504","Georgia",2020-04-21,NA,402,3989175,"GEO",NA,0.000100772716163116,NA
"1505","Georgia",2020-04-17,NA,348,3989175,"GEO",NA,8.7236082648668e-05,NA
"1506","Georgia",2020-04-01,NA,110,3989175,"GEO",NA,2.75746238257284e-05,NA
"1507","Georgia",2020-04-05,NA,157,3989175,"GEO",NA,3.93565085512669e-05,NA
"1508","Georgia",2020-04-20,NA,394,3989175,"GEO",NA,9.87672889757907e-05,NA
"1509","Georgia",2020-04-03,NA,121,3989175,"GEO",NA,3.03320862083012e-05,NA
"1510","Georgia",2020-04-15,NA,300,3989175,"GEO",NA,7.52035195247138e-05,NA
"1511","Georgia",2020-04-11,NA,234,3989175,"GEO",NA,5.86587452292767e-05,NA
"1512","Georgia",2020-03-31,NA,98,3989175,"GEO",NA,2.45664830447398e-05,NA
"1513","Georgia",2020-04-19,NA,388,3989175,"GEO",NA,9.72632185852965e-05,NA
"1514","Georgia",2020-04-02,NA,115,3989175,"GEO",NA,2.88280158178069e-05,NA
"1515","Georgia",2020-04-18,NA,370,3989175,"GEO",NA,9.27510074138136e-05,NA
"1516","Germany",2020-04-04,NA,85778,83783945,"DEU",NA,0.00102379996549458,NA
"1517","Germany",2020-04-15,NA,127584,83783945,"DEU",NA,0.00152277384408194,NA
"1518","Germany",2020-04-16,NA,130450,83783945,"DEU",NA,0.00155698087503519,NA
"1519","Germany",2020-04-07,NA,99225,83783945,"DEU",NA,0.00118429610828184,NA
"1520","Germany",2020-04-22,NA,145694,83783945,"DEU",NA,0.00173892504106843,NA
"1521","Germany",2020-04-06,NA,95391,83783945,"DEU",NA,0.00113853555117272,NA
"1522","Germany",2020-03-31,NA,61913,83783945,"DEU",NA,0.000738960191000794,NA
"1523","Germany",2020-04-17,NA,133830,83783945,"DEU",NA,0.00159732273289352,NA
"1524","Germany",2020-04-05,1368218,91714,83783945,"DEU",0.0163303124482859,0.00109464886142566,14.9183112719977
"1525","Germany",2020-04-08,NA,103228,83783945,"DEU",NA,0.00123207375828388,NA
"1526","Germany",2020-04-02,NA,73522,83783945,"DEU",NA,0.000877518956644975,NA
"1527","Germany",2020-04-09,NA,108202,83783945,"DEU",NA,0.00129144074082451,NA
"1528","Germany",2020-04-01,NA,67366,83783945,"DEU",NA,0.000804044259314836,NA
"1529","Germany",2020-04-14,NA,125098,83783945,"DEU",NA,0.00149310228827253,NA
"1530","Germany",2020-04-03,NA,79696,83783945,"DEU",NA,0.000951208492271401,NA
"1531","Germany",2020-04-12,1728357,120479,83783945,"DEU",0.0206287374030908,0.00143797239435312,14.3457117007943
"1532","Germany",2020-04-21,NA,143457,83783945,"DEU",NA,0.00171222541502432,NA
"1533","Germany",2020-04-20,NA,141672,83783945,"DEU",NA,0.0016909206173092,NA
"1534","Germany",2020-04-13,NA,123016,83783945,"DEU",NA,0.00146825265866867,NA
"1535","Germany",2020-04-11,NA,117658,83783945,"DEU",NA,0.00140430245914059,NA
"1536","Germany",2020-04-19,NA,139897,83783945,"DEU",NA,0.00166973517420312,NA
"1537","Germany",2020-04-10,NA,113525,83783945,"DEU",NA,0.00135497319922092,NA
"1538","Germany",2020-04-18,NA,137439,83783945,"DEU",NA,0.00164039781129905,NA
"1539","Ghana",2020-04-18,60916,641,31072945,"GHA",0.00196041926505518,2.06288782733661e-05,95.0327613104524
"1540","Ghana",2020-04-02,NA,195,31072945,"GHA",NA,6.27555579298969e-06,NA
"1541","Ghana",2020-04-22,NA,1042,31072945,"GHA",NA,3.35339955707449e-05,NA
"1542","Ghana",2020-04-03,NA,204,31072945,"GHA",NA,6.56519682958921e-06,NA
"1543","Ghana",2020-04-15,NA,636,31072945,"GHA",NA,2.04679665863664e-05,NA
"1544","Ghana",2020-04-06,NA,214,31072945,"GHA",NA,6.88702020358868e-06,NA
"1545","Ghana",2020-04-14,50719,566,31072945,"GHA",0.00163225597058792,1.82152029683701e-05,89.6095406360424
"1546","Ghana",2020-04-07,NA,287,31072945,"GHA",NA,9.23633083378483e-06,NA
"1547","Ghana",2020-04-20,NA,1042,31072945,"GHA",NA,3.35339955707449e-05,NA
"1548","Ghana",2020-04-01,NA,152,31072945,"GHA",NA,4.89171528479196e-06,NA
"1549","Ghana",2020-04-19,68591,834,31072945,"GHA",0.00220741870459977,2.68400693915559e-05,82.2434052757794
"1550","Ghana",2020-04-21,NA,1042,31072945,"GHA",NA,3.35339955707449e-05,NA
"1551","Ghana",2020-04-13,44421,566,31072945,"GHA",0.00142957160964305,1.82152029683701e-05,78.482332155477
"1552","Ghana",2020-04-16,NA,641,31072945,"GHA",NA,2.06288782733661e-05,NA
"1553","Ghana",2020-04-08,NA,287,31072945,"GHA",NA,9.23633083378483e-06,NA
"1554","Ghana",2020-04-05,NA,214,31072945,"GHA",NA,6.88702020358868e-06,NA
"1555","Ghana",2020-04-17,NA,641,31072945,"GHA",NA,2.06288782733661e-05,NA
"1556","Ghana",2020-04-09,NA,313,31072945,"GHA",NA,1.00730716061834e-05,NA
"1557","Ghana",2020-04-12,NA,408,31072945,"GHA",NA,1.31303936591784e-05,NA
"1558","Ghana",2020-03-31,NA,152,31072945,"GHA",NA,4.89171528479196e-06,NA
"1559","Ghana",2020-04-04,NA,205,31072945,"GHA",NA,6.59737916698916e-06,NA
"1560","Ghana",2020-04-11,37954,378,31072945,"GHA",0.00122144843367759,1.216492353718e-05,100.407407407407
"1561","Ghana",2020-04-10,27346,378,31072945,"GHA",0.000880058198538954,1.216492353718e-05,72.3439153439153
"1562","Gibraltar",2020-04-09,NA,120,33691,"GIB",NA,0.00356178207829984,NA
"1563","Gibraltar",2020-03-31,NA,69,33691,"GIB",NA,0.00204802469502241,NA
"1564","Gibraltar",2020-04-22,NA,133,33691,"GIB",NA,0.00394764180344899,NA
"1565","Gibraltar",2020-04-08,NA,113,33691,"GIB",NA,0.00335401145706569,NA
"1566","Gibraltar",2020-04-06,NA,103,33691,"GIB",NA,0.00305719628387403,NA
"1567","Gibraltar",2020-04-19,NA,133,33691,"GIB",NA,0.00394764180344899,NA
"1568","Gibraltar",2020-04-16,NA,131,33691,"GIB",NA,0.00388827876881066,NA
"1569","Gibraltar",2020-04-10,NA,123,33691,"GIB",NA,0.00365082663025734,NA
"1570","Gibraltar",2020-04-01,NA,69,33691,"GIB",NA,0.00204802469502241,NA
"1571","Gibraltar",2020-04-04,NA,95,33691,"GIB",NA,0.00281974414532071,NA
"1572","Gibraltar",2020-04-21,NA,133,33691,"GIB",NA,0.00394764180344899,NA
"1573","Gibraltar",2020-04-15,NA,129,33691,"GIB",NA,0.00382891573417233,NA
"1574","Gibraltar",2020-04-07,NA,109,33691,"GIB",NA,0.00323528538778902,NA
"1575","Gibraltar",2020-04-03,NA,88,33691,"GIB",NA,0.00261197352408655,NA
"1576","Gibraltar",2020-04-18,NA,133,33691,"GIB",NA,0.00394764180344899,NA
"1577","Gibraltar",2020-04-05,NA,98,33691,"GIB",NA,0.00290878869727821,NA
"1578","Gibraltar",2020-04-02,NA,69,33691,"GIB",NA,0.00204802469502241,NA
"1579","Gibraltar",2020-04-14,NA,129,33691,"GIB",NA,0.00382891573417233,NA
"1580","Gibraltar",2020-04-13,NA,129,33691,"GIB",NA,0.00382891573417233,NA
"1581","Gibraltar",2020-04-20,NA,133,33691,"GIB",NA,0.00394764180344899,NA
"1582","Gibraltar",2020-04-17,NA,133,33691,"GIB",NA,0.00394764180344899,NA
"1583","Gibraltar",2020-04-11,NA,127,33691,"GIB",NA,0.003769552699534,NA
"1584","Gibraltar",2020-04-12,NA,129,33691,"GIB",NA,0.00382891573417233,NA
"1585","Greece",2020-04-22,NA,2401,10423056,"GRC",NA,0.000230354705951882,NA
"1586","Greece",2020-04-15,47389,2170,10423056,"GRC",0.00454655525212567,0.000208192299839893,21.8382488479263
"1587","Greece",2020-04-17,51645,2207,10423056,"GRC",0.00495488079503746,0.000211742122463892,23.4005437245129
"1588","Greece",2020-04-16,49390,2192,10423056,"GRC",0.00473853349727757,0.000210303005183892,22.5319343065693
"1589","Greece",2020-04-14,NA,2145,10423056,"GRC",NA,0.000205793771039895,NA
"1590","Greece",2020-04-11,37344,2011,10423056,"GRC",0.00358282638028617,0.000192937656671901,18.5698657384386
"1591","Greece",2020-04-21,NA,2245,10423056,"GRC",NA,0.00021538788623989,NA
"1592","Greece",2020-04-20,NA,2235,10423056,"GRC",NA,0.00021442847471989,NA
"1593","Greece",2020-04-03,22437,1514,10423056,"GRC",0.0021526316274229,0.000145254904127926,14.8196829590489
"1594","Greece",2020-04-12,42261,2081,10423056,"GRC",0.00405456902466992,0.000199653537311898,20.3080249879865
"1595","Greece",2020-03-31,16732,1212,10423056,"GRC",0.00160528735526318,0.00011628067622394,13.8052805280528
"1596","Greece",2020-04-01,17350,1314,10423056,"GRC",0.00166457898719915,0.000126066673727935,13.2039573820396
"1597","Greece",2020-04-07,28584,1755,10423056,"GRC",0.0027423818887666,0.000168376721759914,16.2871794871795
"1598","Greece",2020-04-13,43431,2114,10423056,"GRC",0.00416682017250987,0.000202819595327896,20.5444654683065
"1599","Greece",2020-04-08,32528,1832,10423056,"GRC",0.0031207737922544,0.00017576419046391,17.7554585152838
"1600","Greece",2020-04-09,33634,1884,10423056,"GRC",0.00322688470636635,0.000180753130367907,17.8524416135881
"1601","Greece",2020-04-05,25453,1673,10423056,"GRC",0.00244199014185475,0.000160509547295918,15.2139868499701
"1602","Greece",2020-04-18,53290,2207,10423056,"GRC",0.00511270399007738,0.000211742122463892,24.1458994109651
"1603","Greece",2020-04-04,23333,1613,10423056,"GRC",0.00223859489961485,0.000154753078175921,14.4655920644761
"1604","Greece",2020-04-19,NA,2207,10423056,"GRC",NA,0.000211742122463892,NA
"1605","Greece",2020-04-06,26193,1735,10423056,"GRC",0.00251298659433471,0.000166457898719915,15.0968299711816
"1606","Greece",2020-04-02,18844,1375,10423056,"GRC",0.00180791506828707,0.000131919083999932,13.7047272727273
"1607","Greece",2020-04-10,35432,1955,10423056,"GRC",0.00339938689766226,0.000187564952159904,18.1237851662404
"1608","Greenland",2020-04-14,NA,11,56772,"GRL",NA,0.00019375748608469,NA
"1609","Greenland",2020-03-31,NA,10,56772,"GRL",NA,0.0001761431691679,NA
"1610","Greenland",2020-04-21,NA,11,56772,"GRL",NA,0.00019375748608469,NA
"1611","Greenland",2020-04-22,NA,11,56772,"GRL",NA,0.00019375748608469,NA
"1612","Greenland",2020-04-17,NA,11,56772,"GRL",NA,0.00019375748608469,NA
"1613","Greenland",2020-04-13,NA,11,56772,"GRL",NA,0.00019375748608469,NA
"1614","Greenland",2020-04-01,NA,10,56772,"GRL",NA,0.0001761431691679,NA
"1615","Greenland",2020-04-08,NA,11,56772,"GRL",NA,0.00019375748608469,NA
"1616","Greenland",2020-04-20,NA,11,56772,"GRL",NA,0.00019375748608469,NA
"1617","Greenland",2020-04-16,NA,11,56772,"GRL",NA,0.00019375748608469,NA
"1618","Greenland",2020-04-11,NA,11,56772,"GRL",NA,0.00019375748608469,NA
"1619","Greenland",2020-04-18,NA,11,56772,"GRL",NA,0.00019375748608469,NA
"1620","Greenland",2020-04-19,NA,11,56772,"GRL",NA,0.00019375748608469,NA
"1621","Greenland",2020-04-12,NA,11,56772,"GRL",NA,0.00019375748608469,NA
"1622","Greenland",2020-04-09,NA,11,56772,"GRL",NA,0.00019375748608469,NA
"1623","Greenland",2020-04-03,NA,10,56772,"GRL",NA,0.0001761431691679,NA
"1624","Greenland",2020-04-07,NA,11,56772,"GRL",NA,0.00019375748608469,NA
"1625","Greenland",2020-04-15,NA,11,56772,"GRL",NA,0.00019375748608469,NA
"1626","Greenland",2020-04-05,NA,10,56772,"GRL",NA,0.0001761431691679,NA
"1627","Greenland",2020-04-10,NA,11,56772,"GRL",NA,0.00019375748608469,NA
"1628","Greenland",2020-04-02,NA,10,56772,"GRL",NA,0.0001761431691679,NA
"1629","Greenland",2020-04-06,NA,11,56772,"GRL",NA,0.00019375748608469,NA
"1630","Greenland",2020-04-04,NA,10,56772,"GRL",NA,0.0001761431691679,NA
"1631","Grenada",2020-04-12,NA,14,112519,"GRD",NA,0.00012442343070948,NA
"1632","Grenada",2020-04-08,NA,12,112519,"GRD",NA,0.00010664865489384,NA
"1633","Grenada",2020-04-20,NA,14,112519,"GRD",NA,0.00012442343070948,NA
"1634","Grenada",2020-04-07,NA,12,112519,"GRD",NA,0.00010664865489384,NA
"1635","Grenada",2020-04-10,NA,12,112519,"GRD",NA,0.00010664865489384,NA
"1636","Grenada",2020-04-19,NA,14,112519,"GRD",NA,0.00012442343070948,NA
"1637","Grenada",2020-04-11,NA,14,112519,"GRD",NA,0.00012442343070948,NA
"1638","Grenada",2020-04-13,NA,14,112519,"GRD",NA,0.00012442343070948,NA
"1639","Grenada",2020-04-21,NA,14,112519,"GRD",NA,0.00012442343070948,NA
"1640","Grenada",2020-04-14,NA,14,112519,"GRD",NA,0.00012442343070948,NA
"1641","Grenada",2020-04-22,NA,14,112519,"GRD",NA,0.00012442343070948,NA
"1642","Grenada",2020-04-09,NA,12,112519,"GRD",NA,0.00010664865489384,NA
"1643","Grenada",2020-04-01,NA,9,112519,"GRD",NA,7.99864911703801e-05,NA
"1644","Grenada",2020-04-06,NA,12,112519,"GRD",NA,0.00010664865489384,NA
"1645","Grenada",2020-04-18,NA,14,112519,"GRD",NA,0.00012442343070948,NA
"1646","Grenada",2020-04-03,NA,10,112519,"GRD",NA,8.88738790782001e-05,NA
"1647","Grenada",2020-04-05,NA,12,112519,"GRD",NA,0.00010664865489384,NA
"1648","Grenada",2020-03-31,NA,9,112519,"GRD",NA,7.99864911703801e-05,NA
"1649","Grenada",2020-04-02,NA,10,112519,"GRD",NA,8.88738790782001e-05,NA
"1650","Grenada",2020-04-17,NA,14,112519,"GRD",NA,0.00012442343070948,NA
"1651","Grenada",2020-04-16,NA,14,112519,"GRD",NA,0.00012442343070948,NA
"1652","Grenada",2020-04-04,NA,12,112519,"GRD",NA,0.00010664865489384,NA
"1653","Grenada",2020-04-15,NA,14,112519,"GRD",NA,0.00012442343070948,NA
"1654","Guam",2020-04-12,NA,133,168783,"GUM",NA,0.000787994051533626,NA
"1655","Guam",2020-04-08,NA,121,168783,"GUM",NA,0.000716896843876457,NA
"1656","Guam",2020-04-20,NA,136,168783,"GUM",NA,0.000805768353447918,NA
"1657","Guam",2020-04-07,NA,112,168783,"GUM",NA,0.00066357393813358,NA
"1658","Guam",2020-04-11,NA,130,168783,"GUM",NA,0.000770219749619334,NA
"1659","Guam",2020-04-18,NA,136,168783,"GUM",NA,0.000805768353447918,NA
"1660","Guam",2020-04-21,NA,136,168783,"GUM",NA,0.000805768353447918,NA
"1661","Guam",2020-04-17,NA,135,168783,"GUM",NA,0.000799843586143154,NA
"1662","Guam",2020-04-19,NA,136,168783,"GUM",NA,0.000805768353447918,NA
"1663","Guam",2020-04-14,NA,134,168783,"GUM",NA,0.00079391881883839,NA
"1664","Guam",2020-04-22,NA,136,168783,"GUM",NA,0.000805768353447918,NA
"1665","Guam",2020-04-09,NA,125,168783,"GUM",NA,0.000740595913095513,NA
"1666","Guam",2020-04-10,NA,128,168783,"GUM",NA,0.000758370215009805,NA
"1667","Guam",2020-04-06,NA,110,168783,"GUM",NA,0.000651724403524052,NA
"1668","Guam",2020-03-31,NA,60,168783,"GUM",NA,0.000355486038285846,NA
"1669","Guam",2020-04-16,NA,135,168783,"GUM",NA,0.000799843586143154,NA
"1670","Guam",2020-04-13,NA,133,168783,"GUM",NA,0.000787994051533626,NA
"1671","Guam",2020-04-02,NA,77,168783,"GUM",NA,0.000456207082466836,NA
"1672","Guam",2020-04-05,NA,93,168783,"GUM",NA,0.000551003359343062,NA
"1673","Guam",2020-04-15,NA,135,168783,"GUM",NA,0.000799843586143154,NA
"1674","Guam",2020-04-04,NA,87,168783,"GUM",NA,0.000515454755514477,NA
"1675","Guam",2020-04-03,NA,82,168783,"GUM",NA,0.000485830918990657,NA
"1676","Guam",2020-04-01,NA,69,168783,"GUM",NA,0.000408808944028723,NA
"1677","Guatemala",2020-04-06,NA,70,17915567,"GTM",NA,3.90721655641711e-06,NA
"1678","Guatemala",2020-04-14,NA,167,17915567,"GTM",NA,9.32150235602367e-06,NA
"1679","Guatemala",2020-04-20,NA,289,17915567,"GTM",NA,1.61312226400649e-05,NA
"1680","Guatemala",2020-04-05,NA,61,17915567,"GTM",NA,3.40486014202062e-06,NA
"1681","Guatemala",2020-04-16,NA,196,17915567,"GTM",NA,1.09402063579679e-05,NA
"1682","Guatemala",2020-04-21,NA,294,17915567,"GTM",NA,1.64103095369519e-05,NA
"1683","Guatemala",2020-04-03,NA,47,17915567,"GTM",NA,2.6234168307372e-06,NA
"1684","Guatemala",2020-04-04,NA,50,17915567,"GTM",NA,2.79086896886936e-06,NA
"1685","Guatemala",2020-03-31,NA,36,17915567,"GTM",NA,2.00942565758594e-06,NA
"1686","Guatemala",2020-04-02,NA,46,17915567,"GTM",NA,2.56759945135981e-06,NA
"1687","Guatemala",2020-04-07,NA,74,17915567,"GTM",NA,4.13048607392666e-06,NA
"1688","Guatemala",2020-04-01,NA,38,17915567,"GTM",NA,2.12106041634072e-06,NA
"1689","Guatemala",2020-04-08,NA,80,17915567,"GTM",NA,4.46539035019098e-06,NA
"1690","Guatemala",2020-04-11,NA,137,17915567,"GTM",NA,7.64698097470206e-06,NA
"1691","Guatemala",2020-04-13,NA,156,17915567,"GTM",NA,8.70751118287242e-06,NA
"1692","Guatemala",2020-04-10,NA,126,17915567,"GTM",NA,7.0329898015508e-06,NA
"1693","Guatemala",2020-04-12,NA,153,17915567,"GTM",NA,8.54005904474025e-06,NA
"1694","Guatemala",2020-04-18,NA,235,17915567,"GTM",NA,1.3117084153686e-05,NA
"1695","Guatemala",2020-04-17,NA,214,17915567,"GTM",NA,1.19449191867609e-05,NA
"1696","Guatemala",2020-04-09,NA,87,17915567,"GTM",NA,4.85611200583269e-06,NA
"1697","Guatemala",2020-04-15,NA,180,17915567,"GTM",NA,1.00471282879297e-05,NA
"1698","Guatemala",2020-04-22,NA,316,17915567,"GTM",NA,1.76382918832544e-05,NA
"1699","Guatemala",2020-04-19,NA,257,17915567,"GTM",NA,1.43450664999885e-05,NA
"1700","Guinea",2020-04-19,NA,477,13132792,"GIN",NA,3.63212940553692e-05,NA
"1701","Guinea",2020-04-05,NA,111,13132792,"GIN",NA,8.45212503175258e-06,NA
"1702","Guinea",2020-04-04,NA,52,13132792,"GIN",NA,3.95955406892914e-06,NA
"1703","Guinea",2020-04-18,NA,477,13132792,"GIN",NA,3.63212940553692e-05,NA
"1704","Guinea",2020-04-02,NA,30,13132792,"GIN",NA,2.28435811668989e-06,NA
"1705","Guinea",2020-04-06,NA,121,13132792,"GIN",NA,9.21357773731587e-06,NA
"1706","Guinea",2020-04-01,NA,16,13132792,"GIN",NA,1.21832432890127e-06,NA
"1707","Guinea",2020-03-31,NA,16,13132792,"GIN",NA,1.21832432890127e-06,NA
"1708","Guinea",2020-04-07,NA,128,13132792,"GIN",NA,9.74659463121018e-06,NA
"1709","Guinea",2020-04-22,NA,688,13132792,"GIN",NA,5.23879461427547e-05,NA
"1710","Guinea",2020-04-20,NA,579,13132792,"GIN",NA,4.40881116521148e-05,NA
"1711","Guinea",2020-04-21,NA,622,13132792,"GIN",NA,4.7362358286037e-05,NA
"1712","Guinea",2020-04-14,NA,319,13132792,"GIN",NA,2.42903413074691e-05,NA
"1713","Guinea",2020-04-17,NA,438,13132792,"GIN",NA,3.33516285036723e-05,NA
"1714","Guinea",2020-04-16,NA,404,13132792,"GIN",NA,3.07626893047571e-05,NA
"1715","Guinea",2020-04-13,NA,250,13132792,"GIN",NA,1.90363176390824e-05,NA
